recipe_id,ingredient_full
922,"['돼지고기앞다리살 200g', '김치 1줌', '대파 조금', '된장 1/2스푼', '쌀뜨물 2컵', '맛술 1스푼', '고추가루 1스푼', '다진마늘 조금', '간장 1스푼']"
923,"['차돌박이 한줌 150g', '양파 1/8개', '호박 1/4개', '두부 1/4모', '청양고추 2개', '버섯 약간', '대파 1/2뿌리', '소금 약간', '후추 약간', '다시육수 적당량']"
924,"['동태 1마리', '무 1토막', '대파 2/3대', '양파 1/4개', '두부 1/2모', '홍고추 1개', '청양고추 2개', '쑥갓 1줌', '멸치다시마육수 1000ml', '고춧가루 4T', '고추장 1/2T', '된장 1/2T', '다진마늘 1T', '국간장 2T', '미림 2T', '멸치액젓 2T', '후춧가루 소량', '소금 1/31/4T']"
925,"['돼지고기 ', '감자 2개', '애호박 1/2개', '청양고추 4개', '다진마늘 1큰술', '고추장 2큰술', '양파 1개', '간장 3큰술', '설탕 1큰술', '올리고당 2큰술', '소금 2꼬집', '참기름 2큰술', '고춧가루 1큰술']"
926,"['순두부 1봉지', '양파 1/2개', '대파 1대', '물 11/4종이컵', '간장 2숟가락', '굴소스 1숟가락', '고춧가루 3숟가락', '설탕 1/3숟가락', '청양고추 1개']"
927,"['스팸 200g', '비엔나 일반햄 300g', '대파 1줄기', '양파 1/2개', '김치 1/3공기', '다짐육 50g', '사리곰탕스프 1개', '다진마늘 3T', '고춧가루 2.5T', '멸치액젓 1T', '국간장 1T', '후추 4톡톡']"
928,"['순두부 1봉지', '바지락 15개', '양파 1/2개', '대파 1/2줄기', '땡초 2개', '멸치가루 1.5T', '파뿌리 2개', '건표고버섯 2개', '다시마 2장', '다진마늘 1T', '후추 2번', '새우젓 2T', '국간장 1T', '고춧가루 3T', '식용유 1T', '참기름 1T', '굵은소금 1T']"
929,"['콩비지 2인분', '다진김치 1공기', '다진돼지고기 1공기', '참기름 12스푼', '다진마늘 1스푼', '김치국물 1국자', '설탕 1스푼', '고춧가루 1.5스푼', '국간장 1스푼', '대파 약간']"
930,"['김치 1쪽', '돼지고기 앞다리살 350g', '양파 1개', '청양고추 1개', '고춧가루 2큰술', '간장 2큰술', '설탕 1큰술', '다진마늘 1/2큰술']"
931,"['멸치 3스푼', '감자 1/2개', '두부 1/2모', '애호박 1/2개', '다진마늘 1/2스푼', '된장 1.5스푼', '양파 1/2개', '청양고추 34개', '고추가루 1스푼', '파 ']"
932,"['사리곰탕라면 ', '스팸 ', '소세지 ', '김치 ', '양파 ', '대파 ', '다진고기 ', '다진마늘 ', '고춧가루 ', '국간장 ', '액젓 ', '후추 ', '물 ']"
933,"['소고기차돌박이 200g', '호박 1/2개', '양파 1/4개', '표고버섯 1개', '팽이버섯 1개', '대파 1/2개', '청양고추 2개', '두부 1/2모', '멸치육수 4컵', '된장 4큰술', '고춧가루 1큰술']"
934,"['돼지고기다짐육 200g', '양파 1/2개', '애호박 1/2개', '다진마늘 1스푼', '파 많이', '순두부 2봉지', '진간장 1스푼', '국간장 2스푼', '새우젓 1/2스푼', '고춧가루 5스푼', '청량고추 1개']"
935,"['차돌박이 120g', '양파 1/3개', '애호박 3센티 1토막', '두부 1/3모', '버섯 약간', '대파 적당히', '된장 2T', '고추가루 1T', '맛술 1T', '멸치가루 2T', '다진마늘 1/2T', '청주 1T']"
936,"['순두부 ', '대파 1/4개', '양파 1/4개', '애호박 1/4개', '청양고추 1개', '달걀 1개', '참기름 1큰술', '식용유 2큰술', '고추가루 1.5큰술', '소금 1/2큰술', '설탕 1꼬집', '굴소스 1큰술', '간장 1큰술', '다진 마늘 1큰술', '멸치육수 ']"
937,"['순두부 1개', '고추참치 1개', '다진마늘 1스푼', '참기름 2스푼', '고춧가루 1스푼', '국간장 1스푼', '대파 1대', '계란 1개']"
938,"['꽁치통조림 1개', '김치(묵은지) 1/4통', '참기름 1큰술', '물(통조림통) 1번', '파 조금', '청양고추 조금', '된장 1/2큰술', '고추가루 2큰술', '설탕 1큰술', '다진마늘 1큰술']"
939,"['돼지고기 밥한공기분량 300g', '김치 400g', '간장 2스푼', '고춧가루 1스푼', '참기름 1스푼', '다진마늘 1스푼', '김치국물 4스푼']"
940,"['멸치 ', '다시마 ', '신김치 80g', '대파 80g', '캔콩 3숟가락', '줄줄이햄 18개', '떡 2줌', '스팸 160g', '고추가루 2T', '국간장 1T', '맛술 1.5T', '다진마늘 1T', '후추 약간', '라면스프 1/2']"
941,"['두부 1/2모', '새송이버섯 약간', '청양고추 1개', '양파 1/2개', '대파 1/3대', '쌀뜨물 적당량', '고춧가루 2큰술', '설탕 1/2큰술', '간장 1큰술', '고추장 1큰술', '다진마늘 1큰술', '들기름 1작은술', '새우젖 1작은술']"
942,"['묵은지 종이컵 세컵 1/4포기', '돼지고기 종이컵 한컵 150g', '쌀뜨물 4컵', '된장 0.5큰술', '청양고추 취향껏 1개', '다진마늘 1큰술', '고춧가루 2큰술', '대파 적당량', '국간장 1큰술', '새우젓 1큰술']"
943,"['청국장 1덩이', '된장 1스푼', '양파 1/2개', '김치 1그릇', '대파 1줌', '멸치 육수용 56마리', '물 600ml', '다진마늘 1/2스푼', '두부 작은거 1모']"
944,"['순두부 1봉지', '고기 100g', '양파 1개', '대파 2뿌리', '청양고추 4개', '팽이버섯 1봉지', '계란 1개', '마늘 2큰술', '진간장 2큰술', '고춧가루 3큰술', '소금 1작은술']"
945,"['스팸 비엔나 1/22줌', '두부 1/2모', '대파 1/2개', '양파 1/2개', '김치 1줌', '사골곰탕 1봉지', '고춧가루 2스푼', '고추장 1스푼', '간장 2스푼', '다진마늘 1스푼', '후추 2번']"
946,"['작은캔햄 1캔', '소시지 2개', '두부 1/2모', '김치 1컵', '양파 1/2개', '파 1대', '당면 1줌', '팽이버섯 1묶음', '슬라이스치즈 1장', '라면사리 1개', '고춧가루 2T', '간장 2T', '설탕 1T', '다진마늘 1T', '다시다 또는 라면스프 0.5T', '후추 톡톡', '물 4컵']"
947,"['사골육수 300ml', '신김치 조금', '대파 조금', '양파 1/4개', '통조림햄 1/3개', '비엔나 조금', '두부 1/3모', '고춧가루 1스푼', '고추장 1스푼', '간장 1스푼', '설탕 1스푼', '다진마늘 1스푼', '라면사리 1/2개']"
948,"['콩비지 시판용 1팩', '김치 국물 100CC', '청양고추 다진거 1/2큰술', '참깨 간거 1큰술', '새우젓 1/2큰술', '신 김치 300g', '간 돼지고기(뒷 다리살) 200g', '참기름 3큰술', '설탕 1/3큰술']"
949,"['김치 1컵', '순두부 1팩', '대파 10cm 1대', '달걀 1개', '멸치다시마육수 500ml', '참기름 1T', '고춧가루 1/2T', '다진마늘 1T', '국간장 1/2T', '소금 약간', '후추 약간']"
950,"['배추김치 420g', '돼지목살 300g', '멸치육수 3컵', '대파 1/4대', '양파 1/4개', '다진마늘 1숟갈', '고추가루 1숟갈', '국간장 2숟갈', '김치국물 4숟갈', '참기름 1숟갈', '후추 약간']"
951,"['통조림햄 작은크기 1통', '비엔나 2줌', '콩나물 2줌', '파 조금', '라면사리 1개', '다진소고기 100g', '사각어묵 2장', '김치 2줌', '양파 1/2개', '호박 생략가능 1/3토막', '렌즈콩 생략가능 ', '멸치 ', '무 ', '월남고추 ', '국간장 1T', '고추장 1T', '고춧가루 2T', '다진마늘 1작은술', '생강가루 약간', '맛술 1T']"
952,"['후랑크소세지 4개', '네모난햄 조금', '대파 조금', '김치 1줌', '느타리버섯 1줌', '팽이버섯 ', '라면사리 1개', '다시마 멸치 육수 적당량', '고추가루 2TS', '고추장 1TS', '어간장 2TS', '마늘 1TS', '설탕 취향껏가감 ']"
953,"['김치 3종이컵', '참치 작은캔 1캔', '두부 1/2모', '다진마늘 1/2T', '청양고추 1개', '양파 1/2개', '대파 1/2대', '참기름 1T', '설탕 1/2T', '고춧가루 1T', '국간장 1T', '물 1000ml']"
954,"['김치 1/2포기', '포도씨유 1큰술', '깍두기국물 1/3컵', '대파 ', '두부 ', '물(멸치육수) ', '참치 1캔', '설탕 ', '고춧가루 ', '다진 마늘 1큰술', '멸치육수 ']"
955,"['돼지고기 찌개용 150g', '김치 1.5컵', '비지 1컵', '육수 3컵', '대파 1/2대', '다진마늘 1/2큰술', '들기름 1큰술', '새우젓 또는 액젓 약간']"
956,"['동태 1마리', '무 1/3개', '양파 1/2개', '대파 취향껏 2줄', '고추장 1스푼', '된장 1스푼', '다진마늘 1스푼', '고추가루 2스푼', '소금 ', '멸치육수 ']"
958,"['동태 1마리', '호박 ', '두부 ', '대파 ', '홍고추 ', '청고추 ', '버섯 ', '미나리 ', '쑥갓 ', '고춧가루 3큰술', '국간장 1큰술', '맛술 1큰술', '소금 약간', '후춧가루 약간', '다진마늘 1작은술', '생강소스 1큰술', '된장 2/3큰술', '고추장 11/3큰술']"
959,"['꽁치통조림 400g 1캔', '김치 1/4포기', '대파 1줌', '청양고추 2개', '참기름 1큰술', '설탕 0.5큰술', '된장 0.5큰술', '다진 마늘 1큰술', '고춧가루 2큰술']"
960,"['배추김치 1/4포기', '참치캔 1캔', '김칫국물 100ml', '양파 1/4개', '대파 1개', '계란 3개', '물 1000ml', '국간장 1T', '고춧가루 1T', '소금 1/4T']"
961,"['스팸 200g', '소시지 3개', '대파 1개', '콩나물 1줌', '잘익은 배추김치 1줌', '청양고추 3개', '떡국용 떡 1줌', '다진돼지고기 1줌', '다진마늘 1/3T', '국간장 1/2T', '후춧가루 소량', '미림 1/2T', '부대찌개용 콩 4T', '멸치다시마육수 1100ml', '고춧가루 3T', '다진마늘 1T', '후춧가루 약간', '국간장 2T', '미림 1T', '소금 1/4T']"
962,"['순두부 ', '양파 ', '애호박 ', '버섯 ', '새우 ', '멸치다시육수 ', '국간장 ', '소금 ', '다진마늘 ']"
963,"['멸치육수 500ml', '감자 작은것 2알', '애호박 1/2토막', '양파 1/2토막', '두부 1/2모', '홍고추 2개', '대파 1뿌리', '된장 1.5스푼', '고춧가루 1/2스푼', '다진마늘 1/2스푼', '꿀 1티스푼']"
964,"['우렁 1/2종이컵', '두부 1/4모', '멸치 10마리', '양파 1/4개', '불린 표고버섯 2개', '애호박 1/4개', '청양고추 2개', '물 34종이컵', '된장 3T', '고춧가루 1T', '송송 썬 대파 2T']"
966,"['감자 300g', '쇠고기 100g', '양파 1개', '애호박 1/2개', '대파 1/2개', '홍고추 1개', '고추장 3T', '된장 1T', '물 3컵', '국간장 1T', '진간장 1T', '참기름 2/3T', '백포도주 1T', '후춧가루 1t', '다진마늘 1t', '다진파 1t']"
967,"['익은 배추김치 1/4포기', '돼지고기 찌개용(앞다리살) 300g', '두부 1/2모', '양파 1/4개', '김치국물 1/2컵', '대파 2/3개', ' ', '물 8컵', '국물용멸치 25마리', '다시마 3조각', '대파뿌리 생략가능 2개', '고추씨 1T', '고추가루 2T', '다진마늘 1/2T', '맛술 1T', '후추가루 소량', '국간장 1T', '소금 소량']"
968,"['김치 1/4쪽', '파 1대', '돼지고기 1/2근', '고춧가루 2T', '간장 2T', '미림 1T', '마늘 2T', '김치 국물 5T', '설탕 1T', '생강가루 0.5t', '참기름 1T', '물 800ml']"
969,"['묵은지 1공기', '참치 150g 1캔', '물 1공기', '김치국물 1국자', '대파 1줌', '올리브유 1큰술']"
970,"['감자 3개', '양파 1개', '청양고추 3개', '대파 2대', '큰 스팸 1캔', '물 2컵', '된장 1/3T', '고추장 1T', '고춧가루 2T', '설탕 1T', '간장 4T', '다진 마늘 1T']"
971,"['참치 1캔', '홍고추 1개', '김치 2컵', '대파 1/2대', '쌀뜨물 4컵', '설탕 1/2큰술', '들기름 1큰술', '다진마늘 1/2큰술', '참치기름 1캔', '고춧가루 1큰술']"
972,"['참치 150g 1캔', '김치 300g 2컵', '물 600ml 3컵', '다시마 10x10cm 1장', '양파 1/2개', '두부 150g 1/2모', '스팸 100g 1/2캔', '대파 10cm', '청고추 1개', '홍고추 1개', '고춧가루 1T', '설탕 2/3T', '고추장 1/2T', '국간장 1/2T', '맛술 1T', '다진마늘 1T']"
973,"['신김치 1국그릇', '대파 1뿌리', '참치 1캔', '식용유 3스푼', '고추가루 1스푼', '김치국물 3스푼', '물 400ml']"
974,"['돼지고기 앞다리살 찌개용 1밥그릇', '김치 1줌', '대파 조금', '소금 1T', '고추장 1스푼', '다진마늘 1T', '고추가루 1T', '맛술 1T', '후추 톡톡']"
976,"['파 약간', '두부 1/2모', '스팸 큰거 1/2캔', '국거리 돼지고기 200g', '소세지 2개', '버섯 약간', '다진마늘 1스푼', '고추장 2스푼', '간장 2스푼', '올리고당 1스푼', '맛술 1스푼', '고추가루 3스푼']"
977,"['콩나물 350g', '돼지고기 다짐육 1컵', '버섯 100g', '양파 1개', '청양고추 2개', '대파 10cm 2개', '물 3컵', '고춧가루 4T', '다진 마늘 1T', '간장 1/3컵', '새우젓 1T', '후추 약간', '국간장 2T']"
978,"['김치 적당량', '스팸 115g', '대파 약간', '참기름 또는 들기름 1스푼', '설탕 1/2스푼', '고춧가루 1스푼', '다진마늘 1스푼']"
979,"['무 나박썰기 한것 1줌', '양파 1개', '모듬전 취향껏', '쌀뜨물 1그릇', '파 1/2대', '국간장 2T', '멸치액젓 2T', '다진마늘 1T', '고춧가루 1T']"
980,"['꽁치통조림 1캔', '김치 1/4포기', '양파 1/2개', '대파 1/2대', '물 통조림 캔으로 계량 1캔', '고춧가루 2스푼', '된장 0.3스푼', '다진 마늘 0.5스푼', '설탕 1스푼', '참기름 1스푼']"
981,"['김치 1/4포기', '두부 1/2모', '대파 1개', '고추장 1숟가락', '간장 1숟가락', '설탕 1숟가락', '참기름 3숟가락', '다진마늘 1/2숟가락', '물 or 육수 800ml', '청양고추 약간', '고춧가루 약간']"
982,"['김치 1/4포기', '스팸 통조림햄 1개', '두부 1모', '양파 1/4개', '대파 1/2개', '다진마늘 1t', '청양고추 2개', '다시마 1개', '고춧가루 1T', '설탕 1t', '참치액젓 1T', '고추장 1t', '들기름 1T', '물 5컵', '김치국물 1/2컵']"
983,"['묵은지 1포기', '삼겹살 2컵', '양파 1개', '매운고추 1줌', '송송 썬 파 3줌', '다진마늘 1큰술', '설탕 1큰술', '간장 2.5큰술', '새우젓 2큰술', '고춧가루 2.5큰술', '된장 1/2큰술', '맛술 2큰술']"
984,"['꽁치통조림 1캔', '신김치 또는 묵은지 적당량', '식용유 1큰술', '다진마늘 1/2큰술', '대파 적당량', '고추장 1큰술', '소금 약간', '고춧가루 약간']"
985,"['돼지고기앞다리살 400g', '양파 1/2개', '호박 1/3개', '감자 1개', '쌀뜨물 3컵', '고추장 2큰술', '고춧가루 1큰술', '다진마늘 1큰술', '맛술 1큰술', '설탕 1큰술', '간장 1큰술']"
986,"['애호박 2/3개', '양파 1/3개', '새우젓 1스푼', '다진마늘 1/2스푼', '고춧가루 1/2스푼', '들기름 1스푼', '대파 1대']"
987,"['시판콩비지 400g', '한돈 앞다리살 200g', '익은배추김치 1/4포기', '육수 또는 생수 1컵', '새우젓 소금으로 대체가능 1큰술']"
988,"['다진돼지고기 150g', '김치 150g', '청양고추 1개', '콩비지 300g', '물 1컵', '다진마늘 0.7숟가락', '국간장 1숟가락', '간장 1숟가락', '참기름 2.5숟가락']"
989,"['순두부 1팩', '양파 1/2개', '대파 1/2대', '계란 1개', '멸치육수 약 400ml 정도 2컵', '다진 마늘 1큰술', '고춧가루 2큰술', '참기름 1큰술', '다진 돼지고기 2큰술', '멸치육수 4큰술', '새우가루 1큰술', '국간장 1큰술', '소금 적당량']"
990,"['차돌박이 200g', '감자 1개', '호박 1/3개', '느타리버섯 1줌', '청양고추 1개', '대파 ', '두부 1/4모', '쌀뜨물 4컵', '다진마늘 1', '된장 3', '고추장 1', '설탕 0.5']"
991,"['묵은지 1포기', '참지 1캔', '고추가루 2큰술', '고추장 1큰술', '두부 1/2모', '다진마늘 1큰술', '파 조금', '설탕 1큰술', '소금 0.5큰술']"
992,"['콩비지 1공기', '김치 1공기', '물 480ml', '다진마늘 1T', '참기름 or 들기름 1T', '청주 or 맛술 1T', '새우젓 1/3T', '국간장 간맞추기']"
993,"['돼지고기 찌개용 200g', '감자 2개', '애호박 1/2개', '새송이버섯 1개', '양파 1/2개', '대파 1/2개', '청양고추 1개', '두부 1/2모', '후추 톡톡', '물 야채가 잠길 정도 3컵', '고추장 2큰술', '고춧가루 2큰술', '국간장 3큰술', '설탕 1티스푼', '다진 마늘 1큰술']"
994,"['멸치육수 4종이컵', '감자 큰크기 1/2개', '양파 1/2개', '표고버섯 1개', '청양 고추 1개', '대파 1/4대', '두부 1/2모', '된장 듬뿍 7080g 2큰술', '고춧가루 0.5큰술']"
995,"['호박 1/2개', '감자 1개', '양파 1/2개', '청량고추 2개', '두부 1/2모', '꽃게 ', '된장 2숟갈']"
996,"['순두부 1봉', '돼지고기간거 2큰술', '물 1컵', '고춧가루 2큰술', '다진마늘 1큰술', '간장 1/2큰술', '물 1큰술', '굵은소금 1/2큰술', '달걀 1개', '참기름 2/3큰술', '파 약간']"
997,"['생태 1마리', '쑥갓 2줌', '무 1/2개', '물 3컵', '고추가루 3큰술', '청양고추 1개', '대파 1개', '굵은소금 1큰술', '다진마늘 1큰술']"
998,"['묵은지 400g', '콩비지 250g', '돼지고기 350g', '멸치 육수 3컵', '대파 1대', '들기름 3숟갈', '김치 국물 1컵', '고추가루 2숟갈', '새우젓 2/3숟갈', '국간장 1숟갈', '다진마늘 1/3숟갈', '생강술 2숟갈', '후추 약간']"
999,"['청국장 1봉지', '집된장 1스푼', '두부 1모', '대파 1뿌리', '다진마늘 3스푼', '무우 1공기', '고춧가루 1스푼', '청고추 1개', '홍고추 1개', '다시육수 멸치 20g', '마른홍합 20g']"
1000,"['양파 1/2개', '대파 1뿌리', '홍고추 1개', '묵은지 34장', '두부 1/2모', '식용유 1Ts', '고춧가루 1Ts', '설탕 1ts', '쌀뜨물 500ml', '다진 마늘 1Ts', '청국장 300g']"
1001,"['청국장 200g', '신김치 150200g', '무 1/5조각', '두부 1/2개', '애호박 1/5개', '대파 1/2개', '청양고추 1개', '홍고추 1개', '다진마늘 1큰술', '멸치육수 800ml 4컵']"
1002,"['신김치 1컵', '만두 4개', '두부 1/4모', '팽이버섯 1개', '스팸 작은거 1캔', '소시지 3줄', '떡 1줌', '양파 1/2개', '대파 1/2대', '홍고추 1개', '청양고추 1개', '라면사리 1개', '시판용 사골육수 1팩', '물 1컵', '고춧가루 2', '고추장 2', '간장 3', '다진 마늘 1', '설탕 0.5']"
1003,"['김치 ', '돼지고기 ', '들기름 2큰술', '설탕 2/3큰술']"
1004,"['돼지고기 500g', '애호박 1개', '양파 1/3개', '청양고추 1개', '홍고추 1개', '대파 1/2대', '물 3.5컵', '고추장 2', '고춧가루 1.5', '새우젓 1', '다진 마늘 1', '매실액 1', '후춧가루 적당량']"
1005,"['된장 2스푼', '쌈장 2스푼', '두부 1/2모', '양파 1/3개', '대파 1줌', '땡초 4개', '호박 1/2줌', '다진마늘 1스푼', '고춧가루 1스푼', '대패삼겹살 9개']"
1006,"['두부 1모', '양파 1/2개', '깻잎 3장', '대파 1/4개', '고춧가루 3큰술', '다진마늘 1큰술', '진간장 2큰술', '들기름 1큰술', '설탕 1작은술', '새우젓 1작은술']"
1007,"['버섯류 300g', '쇠고기 불고기감 200g', '양파 1/2개', '대파 1/2대', '청양고추 2개', '국간장 2큰술', '고춧가루 2큰술', '다진마늘 1큰술', '참기름 1/2큰술', '후춧가루 약간', '다시마육수 7컵', '소금 약간']"
1008,"['순두부 2봉지', '삼겹살 1.5줄', '양파 1.5개', '김치 약간', '육수 500ml', '기름 또는고추기름 적당량', '생강술 1스푼', '고춧가루 3스푼', '국간장 2스푼', '새우젓 적당량', '다진마늘 적당량', '대파 적당량', '청양고추 적당량']"
1009,"['길쭉이 햄 6줄', '통조림 햄 작은사이즈 1/2통', '돈다짐육 or 베이컨 대패삼겹살 1줌', '김치 1줌', '양파 1/2개', '대파 12대', '다진마늘 듬뿍', '체다치즈 1장', '사골국물 1팩', '고추가루 2T', '고추장 1T', '진간장 2T', '맛술 1T', '후추 약간']"
1010,"['애호박 1개', '양파 1/2개', '감자 2개', '산타리버섯 100g', '청양고추 2개', '청국장 100g', '된장 2큰술', '고춧가루 2큰술', '마늘 2큰술', '다시마 4장', '물 15L']"
1011,"['감자 2개', '돼지고기 찌개용 100g', '양파 1개', '느타리버섯 2줌', '청양고추 1개', '대파 15cm', '칼국수 2줌', '식용유 2큰술', '참기름 3큰술', '고추장 2큰술', '고춧가루 1큰술', '다진 마늘 1큰술', '국간장 2.5큰술', '멸치액젓 1큰술', '물 2컵']"
1012,"['물 1/2머그컵', '김치 6잎', '무우 중간크기 1/4쪽', '청양고추 5개', '판매 청국장 1개', '된장 1숟가락', '고추가루 1숟가락', '다진마늘 1/2숟가락', '소고기다시다 1/2숟가락', '후추 조금', '소금 조금', '파 조금']"
1013,"['순두부 350g 1봉', '바지락 200g 1봉', '달걀 1개', '식용유 1.5T', '고춧가루 1/2T', '다진 마늘 1/2T', '대파 10cm', '액젓 1T', '새우젓 약간', '소금 약간']"
1014,"['콩비지 1컵', '김치 1컵', '돼지고기 찌개용 200g', '새우젓 0.5숟가락', '고춧가루 1숟가락', '다진마늘 1숟가락', '대파 1/2뿌리', '홍고추 1개', '물 적당량', '김치국물 1/3컵', '들기름 2숟가락']"
1015,"['묵은지 1/4포기', '돼지고기 150g', '쌀뜨물 3컵', '김칫국물 1컵', '대파 ', '양파 1/2', '두부 1/2모', '청양고추 1개', '고춧가루 1', '설탕 0.5', '다진마늘 1']"
1016,"['물 250ml 기준 2컵', '돼지고기 찌개용 또는 목살 250g', '신김치 200g', '김칫국물 5큰술', '참기름 1작은술', '양파 1/2개', '청고추 2개', '대파 약간', '고추장 1큰술', '미림 1큰술', '국간장 1/2큰술', '소금 1꼬집', '다진마늘 1큰술', '국간장 1/2큰술', '후추 약간']"
1018,"['고기 100g', '볶은김치 1줌', '소금 1/4T', '대파 1/4대', '물 12컵', '무 1/4토막', '황태머리 1개', '말린대파뿌리 1줌', '다시마 1조각', '두부 1/5모', '고춧가루 1/5T', '막걸리식초 1/2T']"
1019,"['돼지고기 500g', '애호박 1개', '양파 1개', '고춧가루 3큰술', '다진파 3큰술', '물 5컵', '국간장 2큰술', '소금 약간', '다진마늘 1큰술', '국간장 2큰술', '참기름 1큰술']"
1020,"['순두부 1봉', '해물믹스 1종이컵', '바지락 10개', '식용유 3숟가락', '고춧가루 4숟가락', '다진 양파 3숟가락', '다진 대파 3숟가락', '다진 마늘 1숟가락', '청양고추 1개', '애호박 1/6개', '멸치다시마육수 3종이컵', '국간장 약간', '굵은 소금 약간']"
1021,"['호박 1/2개', '감자 1개', '양파 1/2개', '두부 1/4모', '대파 1/2개', '청양고추 2개', '된장 1.5T', '고추장 1T', '고춧가루 1/2T', '물 약간']"
1022,"['동태 3마리', '무 10cm 1토막', '청양고추 4개', '마늘 ', '대파 1대', '생강 조금', '쑥갓 ', '청양 고춧가루 4큰술', '간장 2큰술', '맛술 1큰술', '소금 23큰술', '마늘 ']"
1023,"['쇠고기 등심국거리용 80g', '감자 1개', '양파 1/2개', '양송이버섯 3개', '표고버섯 2개', '청국장 ', '신김치 1줌', '청고추 약간', '홍고추 약간', '물 4컵', '다시마 ', '멸치 ', '다진마늘 1T', '고춧가루 1T', '참기름 1T']"
1024,"['신김치 1포기', '돼지고기 사태살 300g', '양파 1/2개', '대파 1대', '육수 5컵', '들기름 1큰술', '설탕 1작은술', '다진마늘 1큰술', '후추 약간', '참기름 1작은술', '고추가루 2큰술']"
1025,"['돼지고기 앞다리살 200g', '애호박 1개', '양파 1/2개', '대파 1/2뿌리', '청양고추 2개', '마늘 3톨', '물 3컵', '고추장 크게 1큰술', '고춧가루 1큰술', '국간장 2큰술', '새우젓 1/2큰술', '들기름 2큰술']"
1026,"['다짐육 1컵', '대파 1컵', '다진양파 2컵', '바지락 1컵', '순두부 1봉', '계란 1개', '청양고추 1개', '쪽파 약간', '고춧가루 1.5컵', '식용유&참기름 섞어서 1/2컵', '국간장 1/2컵', '물 2/3컵', '다진마늘 1/2컵', '굵은소금 1큰술', '설탕 1.5큰술', '후추 약간']"
1027,"['돼지고기 찌개용 210g', '김치 큰것 1/4조각', '대파 1대', '땡초 2개', '미림 3큰술', '김치국물 3국자', '액젓 1/2큰술', '올리고당 1/2큰술', '후추 톡톡', '고춧가루 1큰술', '천연조미료 1티스푼', '물 2국그릇']"
1028,"['쌀뜨물 종이컵 5컵 700ml', '대파 1/2개', '청양고추 1개', '돼지고기목살 또는삼겹살 ', '김치 3줌', '국간장 1T', '고춧가루 1/2T', '다진 마늘 1/2T', '새우젓 1/2T', '된장 1/2T']"
1029,"['캔햄 ', '비엔나소세지 ', '애호박 ', '양파 ', '두부 ', '대파 ', '버섯 ', '홍고추 약간', '정통부대찌개양념 ']"
1030,"['돼지고기 350g', '김치 1포기', '설탕 1스푼', '고춧가루 2.5스푼', '간장 2.5스푼', '된장 1/2스푼', '양파 1/2개', '대파 조금', '다진마늘 1스푼', '청양고추 1개', '새우젓 2스푼', '들기름 약간']"
1031,"['순두부 1/2', '찌게두부 1/2', '바지락 810개', '냉동새우 2개', '다진마늘 1/2', '고추기름 1T', '고추가루 12T', '달걀 1개', '파 1주먹', '굵은소금 1/2', '국간장 1T', '홍고추 1/2개', '청량고추 1/2개', '멸치 1주먹', '다시마 1개', '파뿌리 또는 무 1토막', '건표고버섯 1주먹']"
1033,"['남은 모둠전 7개', '대파 1/2개', '청양고추 1개', '만두 3개', '김치 1줄', '멸치 10마리', '다시마 2장', '디포리 3개', '고춧가루 1T', '설탕 1/2T', '멸치액젓 1/2T', '국간장 1/2T', '다진마늘 1/2T', '고추장 1/2T', '후추 1/2T', '육수 3T']"
1034,"['감자 2개', '베이컨 4줄', '모짜렐라 치즈 1주먹', '우유 2T', '후추 1꼬집']"
1035,"['식빵 2개', '딸기잼 2큰술', '달걀 1개', '슈가파우더 약간', '버터 0.5큰술']"
1036,"['모닝빵 6개', '옥수수 콘 1컵', '마요네즈 1스푼', '허니 머스터드 1스푼', '후춧가루 약간', '피자치즈 70g']"
1037,"['식빵 1장', '캔옥수수 2T', '설탕 1/2T', '마요네즈 ', '파슬리가루 ']"
1038,"['식빵 2장', '체다치즈 2장', '모짜렐라 치즈 넉넉히', '버터 2T', '다진마늘 1T', '설탕 1/2T', '파슬리가루 1/2T']"
1039,"['양송이버섯 15개', '닭가슴살 100g', '양파 1/2개', '파프리카 1/3쪽', '치즈 2장', '후추 살짝']"
1040,"['식빵 2장', '베이컨 2줄', '계란 2개', '슬라이스치즈 2장', '파슬리가루 약간', '딸기잼 약간']"
1041,"['부침용 두부 1모', '양파 ', '당근 ', '아몬드슬라이스 ', '호두 ', '케찹 3스푼', '고추장 1스푼', '간장 1스푼', '다진 마늘 1스푼', '올리고당 2스푼', '설탕 1/2스푼']"
1042,"['감자 큰크기 4개', '슬라이스치즈 3장', '우유 2/3컵', '구운베이컨 잘게 썬 2장', '다진마늘 1.5큰술', '우유 ', '치즈 ', '베이컨 ']"
1043,"['고구마 ', '버터 ', '꿀 ', '피자치즈 ']"
1044,"['또띠아 ', '버터 ', '달걀 ', '양파 ', '슬라이스치즈 ', '설탕 ']"
1045,"['떡 1종이컵', '버터 1/2T', '꿀 적당히', '으깬땅콩 약간']"
1046,"['감자 큰거 46개', '버터 2스푼', '설탕 약간', '소금 약간', '후추 약간']"
1047,"['닭날개 500g', '우유 1/2컵', '칠리소스 or 허니머스터드 약간', '올리브유 2큰술', '맛술 2큰술', '굴소스 1큰술', '올리고당 1큰술', '다진마늘 1/2큰술', '카레가루 1작은술', '후추 약간', '소금 약간', '파슬리가루 약간', '로즈마리 약간']"
